3112,pad,[p?d],n.垫；本子 vt.填塞
3113,pail,[peil],n.桶，提桶
3114,pain,[pein],n.痛，疼痛；辛苦
3115,painful,['peinf?l],a.使痛的；费力的
3116,painting,['peinti?],n.油画；绘画；着色
3117,pal,[p?l],n.好朋友；同谋
3118,palace,['p?lis],n.宫，宫殿
3119,pale,[peil],a.苍白的；浅的
3120,palm,[pɑ:m],n.手掌，手心；掌状物
3121,pamphlet,['p?mflit],n.小册子
3122,pan,[p?n],n.平底锅，盘子
3123,pane,[pein],n.窗格玻璃
3124,panel,['p?nl],n.专门小组；面，板
3125,panic,['p?nik],n.恐慌，惊慌
3126,pant,[p?nt],n.气喘；心跳
3127,panther,['p?nθ?],n.豹，黑豹；美洲狮
3128,pantry,['p?ntri],n.食品柜，餐具室
3129,pants,[p?nts],n.裤子；男用短衬裤
3130,parachute,['p?r??u:t],n.降落伞；风散种子
3131,parade,[p?'reid],vt.夸耀(才能等)
3132,parade,[p?'reid],n.游行；检阅 vi.游行
3133,paradise,['p?r?dais],n.伊甸乐园；天堂
3134,paragraph,['p?r?grɑ:f],n.小新闻，短评
3135,paragraph,['p?r?grɑ:f],n.(文章的)段，节
3136,parallel,['p?r?lel],a.平行的；相同的
3137,paralyse,['p?r?laiz],vt.使麻痹，使瘫痪
3138,parameter,[??p?'r?mit?],n.参(变)数；参量
3139,parcel,['pɑ:sl],n.包裹，小包，邮包
3140,parliament,['pɑ:l?m?nt],n.议会，国会
3141,partial,['pɑ:??l],a.部分的；不公平的
3142,partially,['pɑ:??li],ad.部分地
3143,participant,[pɑ:'tisip?nt],n.参加者 a.有份的
3144,participate,[pɑ:'tisipeit],vi.参与 vt.分享
3145,participate,[pɑ:'tisipeit],vi.参与，参加；分享
3146,particle,['pɑ:tikl],n.粒子，微粒
3147,particular,[p?'tikjul?],a.苛求的；特称的
3148,particular,[p?'tikjul?],a.特殊的；特定的
3149,particularly,[p?'tikjul?li],ad.特别，尤其，格外
3150,partition,[pɑ:'ti??n],n.分开，分割；融墙
3151,partly,['pɑ:tli],ad.部分地，不完全地
3152,partner,['pɑ:tn?],n.伙伴；搭挡；配偶
3153,party,['pɑ:ti],n.党，党派；聚会
3154,passage,['p?sid?],n.通过；通路，通道
3155,passenger,['p?sind??],n.乘客，旅客，过路人
3156,passion,['p???n],n.激情，热情；爱好
3157,passive,['p?siv],a.被动的；消极的
3158,passport,['pɑ:sp?:t],n.达到目的的手段
3159,passport,['pɑ:sp?:t],n.护照
3160,paste,[peist],n.糊，酱；浆湖
3161,pastime,['pɑ:staim],n.消遣，娱乐
3162,pasture,['pɑ:st??],n.牧场；牲畜饲养
3163,pat,[p?t],n.&vt.&n.轻拍
3164,patch,[p?t?],n.补钉；碎片 vt.补缀
3165,patent,"['peit?nt, 'p?-]",a.专利的 n.专利
3166,path,[pɑ:θ],n.路，小道；道路
3167,pathetic,[p?'θetik],a.哀婉动人的；可怜的
3168,patience,['pei??ns],n.忍耐，容忍，耐心
3169,patient,['pei??nt],a.忍耐的 n.病人
3170,patriot,['p?tri?t],n.爱国者，爱国主义者
3171,patriotic,[??p?tri'?tik],a.爱国的
3172,patrol,[p?'tr?ul],n.巡逻 n.巡逻，巡查
3173,patron,['peitr?n],n.庇护人；赞助人
3174,pattern,['p?tn],vt.仿制，仿造，模仿
3175,pattern,['p?tn],n.型，式样，模，模型
3176,pause,[p?:z],n.&vi.中止，暂停
3177,pave,[peiv],vt.铺，筑(路等)
3178,pavement,['peivm?nt],n.(英)人行道
3179,paw,[p?:],n.脚爪，爪子
3180,payment,['peim?nt],n.支付，支付的款项
3181,pea,[pi:],n.豌豆；豌豆属植物
3182,peaceful,['pi:sf?l],a.和平的；安静的
3183,peach,[pi:t?],n.桃子，桃树
3184,peacock,['pi:k?k],n.孔雀
3185,peak,[pi:k],n.山顶，巅 a.最高的
3186,pear,[pe?],n.梨子，梨树
3187,pearl,[p?:l],n.珍珠；珍珠母
3188,peasant,['pez?nt],n.农民
3189,pebble,['peb?l],n.卵石，细砾
3190,peck,[pek],vt.&vi.啄，啄起
3191,peculiar,[pi'kju:li?],a.特有的；特别的
3192,peculiarity,[pi;kju:li'?riti],n.特性，独特性；怪癖
3193,pedal,['ped?l],n.踏脚，踏板，脚蹬
3194,pedestrian,[pi'destri?n],n.行人，步行者
3195,pedlar,['pedl?],n.(挨户兜售的)小贩
3196,peel,[pi:l],n.果皮，蔬菜皮
3197,peel,[pi:l],vt.剥(皮)，削(皮)
3198,peep,[pi:p],vi.(从缝隙中)偷看
3199,peer,[pi?],vi.凝视；隐约出现
3200,penalty,['penlti],n.处罚，刑罚；罚款
3201,pendulum,['pendjul?m],n.(钟等的)摆
3202,penetrate,['penitreit],vt.穿过 vi.穿入
3203,penetration,[??peni'trei??n],n.穿入；渗透，侵入
3204,peninsula,[pi'ninsjul?],n.半岛
3205,penny,['peni],n.(英)便士；(美)分
3206,pension,['pen??n],n.抚恤金，年金
3207,people,['pi:pl],n.人民，民族；人
3208,pepper,['pep?],n.胡椒，胡椒粉
3209,perceive,[p?'si:v],vt.察觉，发觉；理解
3210,percent,[p?'sent],n.百分之…
3211,percentage,[p?'sentid?],n.百分比，百分率
3212,perception,[p?'sep??n],n.感觉；概念；理解力
3213,perch,[p?:t?],n.(禽鸟的)栖木
3214,perfect,"['p?:fikt, p?'fekt]",vt.使熟练，使改善
3215,perfect,"['p?:fikt, p?'fekt]",a.完美的；完全的
3216,perfection,[p?'fek??n],n.尽善尽美；无比精确
3217,perfectly,['p?:fiktli],ad.很，完全
3218,perform,[p?'f?:m],vt.履行，执行；演出
3219,performance,[p?'f?:m?ns],n.履行；演出；行为
3220,perfume,"['p?:fju:m, p?'fju:m]",n.香味，芳香；香料
3221,perhaps,[p?'h?ps],ad.也许，可能，多半
3222,peril,['peril],n.危机；危险的事物
3223,perimeter,[p?'rimit?],n.周(边)，周长
3224,period,['pi?ri?d],n.时期；学时；句号
3225,periodic,[??pi?ri'?dik],n.周期的；一定时期的
3226,periodical,[??pi?ri'?dik?l],n.期刊，杂志
3227,peripheral,[p?'rif?r?l],a.周界的；末梢的
3228,perish,['peri?],vi.死亡，夭折；枯萎
3229,permanent,['p?:m?n?nt],a.永久的，持久的
3230,permanently,['p?:m?n?ntli],ad.永久地，持久地
3231,permission,[p?'mi??n],n.允许，许可，同意
3232,permit,"[p?'mit, 'p?:mit]",vt.允许 n.执照
3233,perpendicular,[??p?:p?n'dikjul?],a.垂直的 n.垂直(线)
3234,perpetual,[p?'pet?u?l],a.永久的；四季开花的
3235,perplex,[p?'pleks],vt.迷惑，困惑，难住
3236,persecute,['p?:sikju:t],vt.迫害，残害
3237,persevere,[??p?:si'vi?],vi.坚持，不屈不挠
3238,persist,[p?'sist],vi.持续，存留
3239,persist,[p?'sist],vi.坚持，固执；持续
3240,persistence,[p?(:)sist?ns],n.坚持；持续，存留
3241,personal,['p?:s?n?l],a.个人的；本人的
3242,personality,[??p?:s?'n?liti],n.人格，个性；人物
3243,personnel,[??p?:s?'nel],n.人事部门
3244,personnel,[??p?:s?'nel],n.全体人员，全体职员
3245,perspective,[p?'spektiv],n.透视；远景；观点
3246,persuade,[p?'sweid],vt.说服 vi.被说服
3247,persuasion,[p?'swei??n],n.劝说，说服；主张
3248,pertinent,['p?:tin?nt],a.恰当的；有关的
3249,pessimistic,[??pesi'mistik],a.悲观的；厌世的
3250,pest,[pest],n.害虫；害人虫
3251,pet,[pet],n.爱畜；宠儿a.宠爱的
3252,petition,[pi'ti??n],n.请愿 vt.向…请愿
3253,petrol,['petr?l],n.(英)汽油
3254,petroleum,[pi'tr?uli?m],n.石油
3255,petty,['peti],a.细小的；器量小的
3256,phase,[feiz],n.阶段；方面；相位
3257,phenomenon,[fi'n?min?n],n.现象
3258,philosopher,[fi'l?s?f?],n.哲学家
3259,philosophy,[fi'l?s?fi],n.哲学；哲理；人生观
3260,photoelectric,[??f?ut?ui'lektrik],a.光电的
3261,photograph,['f?ut?grɑ:f],n.照片，相片
3262,photographic,[??f?ut?'grɑ:fik],a.摄影的，摄影用的
3263,photography,[f?'t?gr?fi],n.摄影术
3264,phrase,[freiz],n.短语；习惯用语
3265,physical,['fizik?l],a.物质的；物理的
3266,physically,['fizik?li],ad.物质上；体格上
3267,physician,[fi'zi??n],n.医生，内科医生
3268,physicist,['fizisist],n.物理学家
3269,physics,['fiziks],n.物理学
3270,piano,"[pi'?n?u, 'pjɑ:n?u]",n.钢琴
3271,pickle,['pik?l],n.腌制食品，泡菜
3272,pier,[pi?],n.(桥)墩；码头
3273,pierce,[pi?s],vt.穿透，戳穿，洞察
3274,pigeon,[pid?in],n.鸽子
3275,pile,[pail],n.堆 vt.堆叠，累积
3276,pilgrim,['pilgrim],n.香客，朝圣者
3277,pill,[pil],n.药丸，丸剂
3278,pillar,['pil?],n.柱，柱子；栋梁
3279,pillow,['pil?u],n.枕头
3280,pilot,['pail?t],n.领航员；飞行员
3281,pin,[pin],n.针，饰针 n.别住
3282,pinch,[pint?],vt.捏，拧，掐掉
3283,pine,[pain],n.松树，松木
3284,pineapple,['pain?p?l],n.凤梨，波萝
3285,pink,[pi?k],n.粉红色 a.粉红色的
3286,pint,[paint],n.品脱
3287,pioneer,[??pai?'ni?],n.拓荒者；先驱者
3288,pious,['pai?s],a.虔诚的；虔奉宗教的
3289,pipe,[paip],n.管子，导管；烟斗，管乐器
3290,pipeline,['paiplain],n.管道，管线
3291,pirate,['pai?r?t],n.海盗；每盗船
3292,pistol,['pistl],n.手枪
3293,piston,['pist?n],n.活塞
3294,pit,[pit],n.坑，地坑；煤矿
3295,pitch,[pit?],n.人造树脂
3296,pitch,[pit?],n.沥青
3297,pity,['piti],n.怜悯；遗憾 vt.同情
3298,plague,[pleig],n.瘟疫，鼠疫；天灾
3299,plain,[plein],a.坦白的；普通的
3300,plain,[plein],n.平原 a.清楚的
3301,planet,['pl?nit],n.行星
3302,plant,[plɑ:nt],n.植物；工厂 vt.栽种
3303,plantation,[pl?n'tei??n],n.种植园；栽植
3304,plaster,['plɑ:st?],n.灰泥；硬膏；熟石膏
3305,plastic,['pl?stik],a.塑料的；塑性的
3306,plate,[pleit],n.板，片，盘 vt.电镀
3307,plateau,['pl?t?u],n.高原；平稳时期
3308,platform,['pl?tf?:m],n.政纲，党纲，宣言
3309,platform,['pl?tf?:m],n.平台；站台；讲台
3310,player,['plei?],n.游戏的人；比赛者
3311,playground,['pleigraund],n.操场，运动场
3312,plea,[pli:],n.请愿，请求，恳求
3313,plead,[pli:d],vt.为…辩护 vi.抗辩
3314,pleasant,['plez?nt],a.令人愉快的，舒适的
3315,pledge,[pled?],n.誓言 vt.使发誓
3316,plentiful,['plentif?l],a.丰富的，富裕的
3317,plenty,['plenti],n.丰富，充足，大量
3318,plot,[pl?t],n.小块土地 vt.密谋
3319,plough,[plau],n.犁 vt.&vi.犁，耕
3320,pluck,[pl?k],vt.鼓起(勇气)，振作
3321,pluck,[pl?k],vt.采，摘；拉下 n.拉
3322,plug,[pl?g],n.塞子；插头 vt.塞
3323,plump,[pl?mp],vt.丰满的；鼓起的
3324,plunder,['pl?nd?],v.&n.掠夺，劫掠
3325,plunge,[pl?nd?],vt.使投入；使陷入
3326,plural,['plu?r?l],a.复数的 n.复数
3327,pneumatic,[nju:'m?tik],a.空气的；气动的
3328,pocket,['p?kit],n.衣袋 n.袖珍的
3329,poem,['p?uim],n.诗，韵文，诗体文
3330,poet,['p?uit],n.诗人
3331,poetry,['p?uitri],n.诗，诗歌，诗作
3332,point,[p?int],n.点；要点；细目；分
3333,poison,['p?iz?n],n.毒，毒药 vt.毒害
3334,poisonous,['p?iz?n?s],a.有毒的，有害的
3335,poke,[p?uk],vt.戳，刺；伸(头等)
3336,polar,['p?ul?],a.南(北)极的；极性的
3337,polarity,[p?'l?riti],n.极性；(思想等)归向
3338,pole,[p?ul],n.杆，柱
3339,policy,['p?lisi],n.政策，方针
3340,polish,['p?li?],vt.磨光；使优美
3341,polite,[p?'lait],a.有礼貌的；有教养的
3342,political,[p?'litik?l],a.政治的，政治上的
3343,politician,[??p?li'ti??n],n.政治家；政客
3344,politics,['p?litiks],n.政纲，政见，策略
3345,politics,['p?litiks],n.政治，政治学；政纲
3346,poll,[p?ul],n.投票 vi.投票
3347,pollute,[p?'lu:t],vt.弄脏，污染，沾污
3348,pollution,[p?'lu:??n],n.污染
3349,polymer,['p?lim?],n.聚合物，多聚物
3350,pond,[p?nd],n.池塘
3351,ponder,['p?nd?],vt.考虑 vi.沉思
3352,pool,[pu:l],n.水塘，游泳池，水池
3353,pope,[p?up],n.(罗马天主教的)教皇
3354,popular,['p?pjul?],a.民众的；流行的
3355,popularity,[??p?pju'l?riti],n.通俗性；普及，流行
3356,population,[??p?pju'lei??n],n.人口；全体居民
3357,porcelain,['p?:slin],n.瓷 a.瓷的，瓷制的
3358,porch,[p?:t?],n.门廊，入口处
3359,pore,[p?:],n.毛孔，气孔，细孔
3360,pork,[p?:k],n.猪肉
3361,porridge,['p?rid?],n.粥，麦片粥
3362,port,[p?:t],n.港，港口
3363,portable,['p?:t?b?l],a.可移动的
3364,portable,['p?:t?b?l],a.轻便的；手提的
3365,porter,['p?:t?],n.搬运工人
3366,portion,['p?:??n],n.一部分；一分
3367,portrait,['p?:trit],n.消像，画像
3368,Portuguese,[??p?:t?u'gi:z],n.葡萄牙人；葡萄牙语
3369,pose,[p?uz],vt.(使)摆好姿势
3370,position,[p?'zi??n],n.主张，立场；形势
3371,position,[p?'zi??n],n.位置；职位；姿势
3372,positive,['p?z?tiv],a.正的；阳性的
3373,positive,['p?z?tiv],a.确定的；积极的
3374,positively,['p?z?tivli],ad.确定的，断然
3375,possess,[p?'zes],vt.占用，拥有(财产)
3376,possession,[p?'ze??n],n.有，所有；占有物
3377,possibility,[??p?s?'biliti],n.可能的事
3378,possibility,[??p?s?'biliti],n.可能；可能的事
3379,possible,['p?s?b?l],a.可能的；可能存在的
3380,possibly,['p?s?bli],ad.可能地；也许
3381,post,[p?ust],n.柱，桩，杆 vt.贴出
3382,postage,['p?ustid?],n.邮费，邮资
3383,postal,['p?ustl],a.邮政的，邮局的
3384,postman,['p?ustm?n],n.邮递员
3385,postpone,[p?ust'p?un],vt.延迟，推迟，延缓
3386,postulate,['p?stjuleit],vt.要求，假定，假设
3387,pot,[p?t],n.锅，壶，罐，盆
3388,potato,[p?'teit?u],n.马铃薯，土豆
3389,potential,[p?'ten??l],a.潜在的 n.潜力
3390,poultry,['p?ultri],n.家禽
3391,pound,[paund],n.磅；英磅
3392,pour,[p?:r],vt.灌，倒 vi.倾泻
3393,poverty,['p?v?ti],n.贫穷，贫困
3394,powder,['paud?],n.粉末；药粉；火药
3395,powerful,['pau?f?l],a.强有力的；有权威的
3396,practicable,['pr?ktik?b?l],a.能实行的；适用的
3397,practical,['pr?ktik?l],a.实践的；实用的
3398,practically,['pr?ktik?li],ad.实际上；几乎
3399,practice,['pr?ktis],n.实践；练习；业务
3400,practise,['pr?ktis],vt.练习，实习，训练
3401,prairie,['pre?ri],n.大草原，牧场
3402,praise,[preiz],n.赞扬，赞美 vi.赞扬
3403,pray,[prei],vt.&vi.请求；祈祷
3404,prayer,['pre?],n.祈祷，祈求
3405,preach,[pri:t?],vt.说教，布道；鼓吹
3406,precaution,[pri'k?:??n],n.预防；警惕
3407,precede,[pri'si:d],vt.先于… vi.领先
3408,preceding,[pri(:)'si:di?],a.在前的；在先的
3409,precious,['pre??s],a.珍贵的，宝贵的
3410,precise,[pri'sais],a.精确的，准确的
3411,precision,[pri'si??n],n.精确，精密，精密度
3412,predecessor,['pri:dises?],n.前辈，前任者
3413,predict,[pri'dikt],v.预言，预告，预测
3414,prediction,[pri'dik??n],n.预言，预告；预报
3415,predominant,[pri'd?min?nt],a.占优势的；主要的
3416,preface,['prefis],n.序言，前言，引语
3417,prefer,[pri'f?:],vt.宁可，宁愿
3418,preferable,['pref?r?bl],a.更可取的，更好的
3419,preference,['pref?r?ns],n.偏爱，优先；优先权
3420,pregnant,['pregn?nt],a.怀孕的；意义深长的
3421,prejudice,['pred??dis],n.偏见，成见；损害
3422,prejudice,['pred??dis],n.偏见，成见
3423,preliminary,[pri'limin?ri],a.预备的，初步的
3424,premier,['premi?],n.总理，首相
3425,preparation,[??prep?'rei??n],n.准备，预备；制备
3426,prepare,[pri'pe?],vt.&vi.准备，预备
3427,preposition,[??prep?'zi??n],n.前置词，介词
3428,prescribe,[pri'skraib],vt.命令；处(方)
3429,prescription,[pri'skrip??n],n.药方，处方的药
3430,presence,['prez?ns],n.出席，到场；在
3431,present,"[pri'zent, 'prez?nt]",vt.赠送；介绍；提出
3432,presentation,[??prez?n'tei??n],n.介绍；赠送；呈现
3433,presently,['prez?ntli],ad.一会儿；目前
3434,preservation,[??prez?'vei??n],n.保存，储藏；保持
3435,preserve,[pri'z?:v],vt.保护；保存；腌渍
3436,preset,[??pri:'set],vt.预先装置
3437,preside,[pri'zaid],vi.主持；主奏
3438,president,['prezid?nt],n.总统；校长；会长
3439,press,[pres],n.印刷机，印刷所
3440,press,[pres],vt.压，按，揿；催促
3441,pressure,['pre??],n.电压；大气压力
3442,pressure,['pre??],n.压力；压力；压，按
3443,prestige,[pres'ti:?],n.威望，威信，声望
3444,presumably,[pri'zju:m?bli],ad.推测起来，大概
3445,presume,[pri'zju:m],vt.假定，假设，揣测
3446,pretend,[pri'tend],vt.假托，借口 vi.假装
3447,pretty,['priti],a.漂亮的，标致的
3448,prevail,[pri'veil],vi.胜，优胜；流行
3449,prevalent,['prev?l?nt],a.流行的；盛行的
3450,prevent,[pri'vent],vt.预防，防止；阻止
3451,prevention,[pri'ven??n],n.预防，阻止，妨碍
3452,previous,['pri:vi?s],a.先的；前的 ad.在前
3453,previously,['pri:vi?sli],ad.先前，预先
3454,prey,[prei],vi.猎物 vi.捕获
3455,prick,[prik],vt.刺(穿) n.刺孔
3456,pride,[praid],n.骄傲；自豪 vt.自夸
3457,priest,[pri:st],n.教士，牧师，神父
3458,primarily,"['praim?r?li, prai'mer?li]",ad.首先；主要地
3459,primary,['praim?ri],a.最初的；基本的
3460,prime,[praim],a.首要的 n.春，青春
3461,primitive,['primitiv],a.远古的，未开化的
3462,primitive,['primitiv],a.原始的；粗糙的
3463,prince,['prins],n.王子，亲王
3464,princess,[??prin'ses],n.公主，王妃
3465,principal,['prins?p?l],a.主要的 n.负责人
3466,principally,['prins?pli],ad.主要，大抵
3467,principle,['prins?pl],n.原则，原理；主义
3468,printer,['print?],n.印刷工；印花工
3469,prior,['prai?],a.在先的；优先的
3470,priority,[prai'?riti],n.先，前；优先，重点
3471,prism,['priz?m],n.棱柱(体)；棱镜
3472,prison,['priz?n],n.监狱，监禁
3473,prisoner,['priz?n?],n.囚犯
3474,private,['praivit],a.私人的；私下的
3475,privilege,['privilid?],n.特权，优惠
3476,prize,[praiz],n.奖赏，奖金 vt.珍视
3477,probability,[??pr?b?'biliti],n.可能性；概率
3478,probable,['pr?b?b?l],a.或有的；大概的
3479,probably,['pr?b?bli],ad.或许，大概
3480,probe,[pr?ub],n.探针 vt.用探针探查
3481,procedure,[pr?'si:d??],n.程序；手续；过程
3482,proceed,[pr?'si:d],vi.进行；继续进行
3483,proceeding,[pr?'si:di?],n.程序，行动，事项
3484,process,['pr?uses],n.过程；工序 vt.加工
3485,procession,[pr?'se??n],n.队伍，行列
3486,proclaim,[pr?'kleim],vt.宣告，宣布；表明
3487,produce,"[pr?'dju:s, 'pr?dju:s]",vt.生产；产生；展现
3488,producer,[pr?'dju:s?],n.生产者；舞台监督
3489,product,['pr?d?kt],n.产品，产物；(乘)积
3490,production,[pr?'d?k??n],n.生产；产品；总产量
3491,productive,[pr?'d?ktiv],a.生产的；出产…的
3492,productive,[pr?'d?ktiv],a.生产的；丰饶的
3493,productivity,[??pr?d?k'tiviti],n.生产率；多产
3494,profession,[pr?'fe??n],n.职业
3495,professional,[pr?'fe??n?l],a.职业的 n.专业人员
3496,professor,[pr?'fes?],n.教授
3497,proficiency,[pr?'fi??nsi],n.熟练，精通
3498,proficient,[pr?'fi??nt],a.熟练的，精通的
3499,profit,['pr?fit],n.益处；利润 vi.得益
3500,profitable,['pr?fit?b?l],a.有利的；有益的
3501,profound,[pr?'faund],a.深刻的；渊博的
3502,program,['pr?ugr?m],vi.编制程序
3503,program,['pr?ugr?m],n.节目单；大纲；程序
3504,progress,"['pr?ugres, pr?'gres]",n.前进，进展；进步
3505,progressive,[pr?'gresiv],a.进步的；向前进的
3506,prohibit,[pr?'hibit],vt.禁止，阻止
3507,prohibition,[??pr?uhi'bi??n],n.禁止；禁令，禁律
3508,project,"[pr?'d?ekt, 'pr?d?ekt]",n.方案，工程 vi.伸出
3509,projector,[pr?'d?ekt?],n.投影仪；探照灯
3510,prolong,[pr?'l??],vt.延长，拉长，拖延
3511,prominent,['pr?min?nt],a.实起的；突出的
3512,promise,['pr?mis],n.诺言；指望 vt.允诺
3513,promising,['pr?misi?],a.有希望的；有前途的
3514,promote,[pr?'m?ut],vt.促进，发扬；提升
3515,promotion,[pr?'m?u??n],n.促进；提升；创立
3516,prompt,[pr?mpt],a.及时的 vt.敦促
3517,promptly,['pr?mptli],ad.敏捷地，迅速地
3518,pronoun,['pr?unaun],n.代名词
3519,pronounce,[pr?'nauns],vt.发…的音；宣布
3520,pronunciation,[pr?;n?nsi'ei??n],n.发音，发音法
3521,proof,[pru:f],n.证据；证明；校样
3522,propaganda,[??pr?p?'g?nd?],n.宣传；宣传机构
3523,propagate,['pr?p?geit],vt.繁殖；传播，普及
3524,propagation,[??pr?p?'gei??n],n.繁殖；传播；蔓延
3525,propel,[pr?'pel],vt.推进，推动
3526,propeller,[pr?'pel?],n.螺旋桨，推进器
3527,proper,['pr?p?],a.适合的；合乎体统的
3528,properly,['pr?p?li],ad.适当地；彻底地
3529,property,['pr?p?ti],n.财产，资产；性质
3530,prophecy,['pr?fisi],n.预言，预言能力
3531,prophet,['pr?fit],n.预言家，先知
3532,proportion,[pr?'p?:??n],n.比，比率，部分
3533,proportional,[pr?'p?:??nl],a.比例的；相称的
3534,proposal,[pr?'p?uz?l],n.提议，建议；求婚
3535,propose,[pr?'p?uz],vt.提议 vi.求婚
3536,proposition,[??pr?p?'zi??n],n.命题，主题；提议
3537,propulsion,[pr?'p?l??n],n.推进，推进力
3538,prose,[pr?uz],n.散文
3539,prospect,"['pr?spekt, pr?s'pekt]",n.展望；前景，前程
3540,prosperity,[pr?'speriti],n.繁荣；昌盛，兴旺
3541,prosperous,['pr?sp?r?s],a.繁荣的，昌盛的
3542,protect,[pr?'tekt],vt.保护，保卫，警戒
3543,protection,[pr?'tek??n],n.保护，警戒
3544,protective,[pr?'tektiv],a.保护的，防护的
3545,protein,['pr?uti:n],n.蛋白质，朊
3546,protest,"[pr?'test, 'pr?utest]",vt.&vi.&n.抗议
3547,proton,['pr?ut?n],n.质子，氕核
3548,prototype,['pr?ut?taip],n.原型；典型，范例
3549,proud,[praud],a.骄傲的；自豪的
3550,prove,[pru:v],vt.证明 vi.结果是
3551,proverb,['pr?v?:b],n.谚语，格言，箴言
3552,provide,[pr?'vaid],vt.提供；装备，供给
3553,provided,[pr?'vaidid],conj.以…为条件
3554,province,['pr?vins],n.领域，范围，职权
3555,province,['pr?vins],n.省；领域，部门
3556,provision,[pr?'vi??n],n.规定，条款，条项
3557,provision,[pr?'vi??n],n.供应；预备；存粮
3558,provoke,[pr?'v?uk],vt.对…挑衅；激发
3559,prudent,['pru:d?nt],a.谨慎的；精明的
3560,psychological,[??saik?'l?d?ik?l],a.心理的，心理学的
3561,psychology,[sai'k?l?d?i],n.心理学；心理
3562,public,['p?blik],a.公众的 n.公众
3563,publication,[??p?bli'kei??n],n.公布；出版；出版物
3564,publish,['p?bli?],vt.公布；发表；出版
3565,pudding,['pudi?],n.布丁
3566,puff,[p?f],vi.喘气 vt.喷(烟等)
3567,puff,[p?f],n.(一)喷，(一)吹
3568,pulley,['puli],n.滑轮，滑车，皮带轮
3569,pulse,[p?ls],n.脉搏；脉冲，脉动
3570,pump,[p?mp],n.泵 vt.用抽机抽
3571,pumpkin,['p?mpkin],n.南瓜，南瓜藤
3572,punch,[p?nt?],vt.冲出 n.冲压机
3573,punctual,['p??ktju?l],a.严守时刻的；准时的
3574,punish,['p?ni?],vt.罚，惩罚，处罚
3575,punishment,['p?ni?m?nt],n.罚，惩罚，处罚
3576,puppet,['p?pit],n.木偶，玩偶；傀儡
3577,puppy,['p?pi],n.小狗；幼小的动物
3578,purchase,['p?:t??s],n.买，购买 vt.买
3579,pure,[pju?],a.纯粹的；纯洁的
3580,purely,['pju?li],ad.纯粹地，完全地
3581,purify,['pju?rifai],vt.提纯，精炼(金属)
3582,purify,['pju?rifai],vt.使纯净，使洁净
3583,purity,['pju?riti],n.纯净；纯洁；纯度
3584,purple,['p?:pl],n.紫色 a.紫的
3585,purpose,['p?:p?s],n.目的；意图；效果
3586,purse,[p?:s],n.钱包，小钱袋，手袋
3587,pursue,[p?'sju:],vt.追赶，追踪；进行
3588,pursuit,[p?'sju:t],n.追赶；追求；事务
3589,puzzle,['p?zl],n.难题；谜 vi.使迷惑
3590,pyjamas,[p?'d?ɑ:m?z],n.(宽大的)睡衣裤
3591,qualification,[??kw?lifi'kei??n],n.资格；限制条件
3592,qualify,['kw?li;fai],vt.限制，限定，修饰
3593,qualify,['kw?li;fai],vt.使具有资格
3594,qualitative,['kw?li;t?tiv],a.质的；定性的
3595,quality,['kw?liti],n.质量；品质，特性
3596,quantify,['kw?nti;fai],vt.确定…的数量
3597,quantitative,['kw?ntit?tiv],a.量的；定量的
3598,quantity,['kw?nt?ti],n.量，数量，分量
3599,quarrel,['kw?r?l],n.争吵，吵架，口角
3600,quart,[kw?:t],n.夸脱(=2品脱)
3601,quarter,['kw?:t?],n.四分之一；一刻钟
3602,quarterly,['kw?:t?li],a.季度的 ad.季度地
3603,quarterly,['kw?:t?li],a.季度的 ad.季度地
3604,quartz,[kw?:ts],n.石英
3605,queen,[kwi:n],n.王后；女王
3606,queer,[kwi?],a.奇怪的，古怪的
3607,quench,[kwent?],vt.熄灭，扑灭；压制
3608,quest,[kwest],vt.寻找 vi.追求
3609,question,['kwest??n],vt.问，询问，讯问
3610,question,['kwest??n],n.发问；问题；疑问
3611,questionable,['kwest??n?b?l],a.可疑的，不可靠的
3612,questionaire,,n.调查表，征求意见表
3613,questionnaire,"[??kwest??n'er, ;kwest??'ne?]",n.调查表，征求意见表
3614,queue,[kju:],n.行列 vi.排队等候
3615,quick,[kwik],a.快的；敏捷的
3616,quicken,['kwik?n],vt.加快 vi.加快
3617,quickly,['kwikli],ad.快，迅速
3618,quiet,['kwai?t],a.寂静的；安静的
3619,quilt,[kwilt],n.被(子)
3620,quit,[kwit],vt.离开，退出；停止
3621,quite,[kwait],ad.完全；相当；的确
3622,quiver,['kwiv?],vi.(轻微地)颤动
3623,quiz,[kwiz],n.小型考试，测验
3624,quotation,[kw?u'tei??n],n.引用；引文；报价单
3625,quote,[kw?ut],vt.引用，引证；报价
3626,rabbit,['r?bit],n.兔子，野兔
3627,race,[reis],n.比赛，竞赛，竞争
3628,racial,['rei??l],a.种族的，人种的
3629,rack,[r?k],n.搁物架；行李架
3630,racket,['r?kit],n.球拍
3631,radar,['reidɑ:],n.雷达，无线电探测器
3632,radial,['reidi?l],a.光线的；放射的
3633,radiant,['reidi?nt],a.绚丽的；容光焕发的
3634,radiate,['reidieit],vi.发射光线；辐射
3635,radiation,[??reidi'ei??n],n.放射，发射；辐射能
3636,radiator,['reidi;eit?],n.暖气片，散热器
3637,radical,['r?dik?l],a.基本的；激进的
3638,radio,['reidi?u],n.无线电；收音机
